sales_date;order_id;product_name;category;price;quantity;total;discount;shipping_fee;total_sales;customer_name;customer_address;channel;rating;status;
19/12/2025;P19316;Pembersih Lantai;PEMBERSIH;8000;1;;0;30000;;Yusra;Samarinda;Online - Toko Oren;4;Sukses;
19/12/2025;P19317;Shampo;Perawatan;20000;3;;0;18000;;Jamil;Yogyakarta;Online - Toko Hijau;3;Sukses;
19/12/2025;P19318;Pembersih Lantai;Pembersih;8000;1;;0;18000;;Eka;Yogyakarta;Offline;2;Pending;
19/12/2025;P19319;Pembersih Lantai;Pembersih;8000;2;;0;15000;;Rudi;Jakarta;Online - Toko Oren;3;Failed;
19/12/2025;P19320;Pembersih Wajah;perawatan;12000;2;;0;18000;;Yusuf;Yogyakarta;Online - Toko Oren;5;Failed;
19/12/2025;P19321;  Pembersih Lantai ;PEMBERSIH;8000;3;;0;20000;;Nadia;Malang;Online - Toko Hijau;2;Pending;
19/12/2025;P19322;Minyak Goreng;Makanan;18000;2;;0;12000;;Yusra;Bogor;Online - Toko Oren;4;Returned;
19/12/2025;P19323;Sabun Cuci;pembersih;5000;2;;0;22000;;Dicky;Makassar;Offline;2;Returned;
19/12/2025;P19324;Minyak Goreng;MAKANAN;18000;2;;0;10000;;Kenny;Depok;Online - Toko Hijau;5;Pending;
19/12/2025;P19325;Teh;MAKANAN;15000;3;;0;25000;;Shinta;Bali;Offline;5;Pending;
19/12/2025;P19326;Sabun Mandi;pembersih;7000;2;;0;30000;;Gina;Samarinda;hijau_toko_web;1;Pending;
19/12/2025;P19327;Shampo;PERAWATAN;20000;3;;0;30000;;Petrus;Samarinda;Offline;2;Sukses;
19/12/2025;P19328;Sabun Cuci;PEMBERSIH;5000;2;;0;20000;;Tian;Surabaya;Online - Toko Hijau;3;Returned;
19/12/2025;P19329;Shampo;PERAWATAN;20000;1;;0;0;;Ocha;Bandung;Online - Toko Hijau;3;Failed;
19/12/2025;P19330;Sabun Mandi;Pembersih;7000;3;;0;0;;Elisa;Bandung;Offline;5;Returned;
19/12/2025;P19331;Shampo;perawatan;20000;1;;0;12000;;Dina;Bekasi;Online - Toko Oren;3;Failed;
19/12/2025;P19332;Sabun Mandi;Pembersih;7000;1;;0;20000;;Oto;Surabaya;Online - Toko Oren;1;Pending;
19/12/2025;P19333;  Sabun Cuci ;PEMBERSIH;5000;2;;0;20000;;Hana;Malang;Online - Toko Hijau;5;Returned;
19/12/2025;P19334;Pembersih Lantai;pembersih;8000;1;;0;10000;;Pandu;Depok;Online - Toko Hijau;3;Returned;
19/12/2025;P19335;Teh;Makanan;15000;3;;0;22000;;Ocha;Makassar;Online - Toko Hijau;1;Pending;
19/12/2025;P19336;Teh;makanan;15000;2;;0;12000;;Tina;Bekasi;Online - Toko Hijau;4;Returned;
19/12/2025;P19337;Pasta Gigi;perawatan;15000;3;;0;10000;;Ulya;Depok;Online - Toko Oren;4;Failed;
19/12/2025;P19338;Sabun Cuci;PEMBERSIH;5000;1;;0;25000;;Petrus;Medan;Online - Toko Oren;1;Returned;
19/12/2025;P19339;Kopi;makanan;25000;2;;0;15000;;Sari;Semarang;hijau_toko_web;5;Sukses;
19/12/2025;P19340;  Pembersih Wajah ;PERAWATAN;12000;1;;0;25000;;Andi;Medan;Online - Toko Oren;2;Failed;
19/12/2025;P19341;Teh;Makanan;15000;2;;0;15000;;Bobby;Semarang;Offline;1;Returned;
19/12/2025;P19342;Minyak Goreng;MAKANAN;18000;1;;0;0;;Nanda;Bandung;Online - Toko Hijau;5;Sukses;
19/12/2025;P19343;  Pembersih Lantai ;Pembersih;8000;3;;0;18000;;Aulia;Palembang;Online - Toko Hijau;4;Sukses;
19/12/2025;P19344;Minyak Goreng;makanan;18000;2;;0;25000;;Bintang;Medan;Online - Toko Oren;2;Sukses;
19/12/2025;P19345;  Pasta Gigi ;perawatan;15000;3;;0;13000;;Rian;Tangerang;Online - Toko Oren;4;Failed;
19/12/2025;P19346;Sabun Mandi;PEMBERSIH;7000;3;;0;25000;;Gandhi;Medan;Offline;2;Returned;
19/12/2025;P19347;Shampo;PERAWATAN;20000;3;;0;10000;;Hendra;Depok;Offline;3;Failed;
19/12/2025;P19348;Teh;MAKANAN;15000;1;;0;15000;;Gina;Jakarta;Offline;3;Sukses;
19/12/2025;P19349;  Pembersih Wajah ;perawatan;12000;1;;0;12000;;Wahyu;Bekasi;Offline;4;Returned;
19/12/2025;P19350;Kopi;MAKANAN;25000;2;;0;25000;;Putra;Bali;Offline;2;Pending;
19/12/2025;P19351;  Sabun Mandi ;PEMBERSIH;7000;1;;0;0;;Zahra;Bandung;Offline;5;Sukses;
19/12/2025;P19352;Sabun Mandi;pembersih;7000;2;;0;22000;;Chandra;Makassar;Online - Toko Oren;4;Pending;
19/12/2025;P19353;Kopi;makanan;25000;3;;0;25000;;Vera;Bali;Online - Toko Hijau;2;Sukses;
19/12/2025;P19354;Sabun Cuci;PEMBERSIH;5000;3;;0;15000;;Beni;Jakarta;Online - Toko Hijau;3;Pending;
19/12/2025;P19355;Pembersih Wajah;Perawatan;12000;3;;0;25000;;Petrus;Medan;Offline;3;Returned;
19/12/2025;P19356;  Pembersih Lantai ;PEMBERSIH;8000;2;;0;18000;;Yuni;Palembang;Offline;3;Returned;
19/12/2025;P19357;Sabun Mandi;Pembersih;7000;1;;0;18000;;Oto;Palembang;Online - Toko Hijau;5;Sukses;
19/12/2025;P19358;Pembersih Lantai;PEMBERSIH;8000;2;;0;30000;;Riko;Samarinda;Online - Toko Oren;3;Sukses;
19/12/2025;P19359;Sabun Cuci;PEMBERSIH;5000;1;;0;0;;Hadi;Bandung;Offline;5;Returned;
19/12/2025;P19360;Teh;Makanan;15000;1;;0;13000;;Deni;Tangerang;Online - Toko Hijau;5;Sukses;
19/12/2025;P19361;Pasta Gigi;PERAWATAN;15000;1;;0;0;;Yusuf;Bandung;Offline;4;Returned;
19/12/2025;P19362;Deterjen;PEMBERSIH;10000;3;;0;15000;;Widi;Semarang;Offline;5;Failed;
19/12/2025;P19363;  Pasta Gigi ;PERAWATAN;15000;2;;0;15000;;Arief;Jakarta;Offline;4;Returned;
19/12/2025;P19364;Pasta Gigi;Perawatan;15000;3;;0;13000;;Tina;Tangerang;Toko_Oren_Online;5;Returned;
20/12/2025;P19365;Deterjen;PEMBERSIH;10000;2;;0;30000;;Eka;Samarinda;Online - Toko Oren;4;Returned;
20/12/2025;P19366;Shampo;PERAWATAN;20000;2;;0;18000;;Yusra;Palembang;Toko_Oren_Online;4;Failed;
20/12/2025;P19367;Kopi;Makanan;25000;2;;0;0;;Fadli;Bandung;Online - Toko Hijau;3;Returned;
20/12/2025;P19368;Sabun Cuci;PEMBERSIH;5000;2;;0;25000;;Bobby;Bali;Offline;3;Failed;
20/12/2025;P19369;Deterjen;PEMBERSIH;10000;3;;0;18000;;Deni;Yogyakarta;Offline;5;Pending;
20/12/2025;P19370;Teh;MAKANAN;15000;3;;0;20000;;Putra;Surabaya;Offline;1;Returned;
20/12/2025;P19371;Minyak Goreng;MAKANAN;18000;3;;0;15000;;Hana;Jakarta;Online - Toko Hijau;3;Failed;
20/12/2025;P19372;Pembersih Wajah;PERAWATAN;12000;2;;0;22000;;Vera;Makassar;Online - Toko Oren;3;Sukses;
20/12/2025;P19373;  Teh ;MAKANAN;15000;2;;0;10000;;Cindy;Depok;Toko_Oren_Online;1;Pending;
20/12/2025;P19374;Sabun Mandi;PEMBERSIH;7000;2;;0;15000;;Ulya;Semarang;Online - Toko Oren;3;Sukses;
20/12/2025;P19375;Pasta Gigi;Perawatan;15000;2;;0;15000;;Zahra;Semarang;Online - Toko Hijau;5;Sukses;
20/12/2025;P19376;  Sabun Cuci ;pembersih;5000;1;;0;0;;Pandu;Bandung;Online - Toko Oren;4;Failed;
20/12/2025;P19377;Minyak Goreng;makanan;18000;3;;0;10000;;Widi;Depok;Online - Toko Oren;3;Sukses;
20/12/2025;P19378;Minyak Goreng;Makanan;18000;3;;0;20000;;Mutiara;Malang;Online - Toko Oren;4;Returned;
20/12/2025;P19379;Deterjen;pembersih;10000;2;;0;25000;;Gandhi;Medan;Toko_Oren_Online;4;Returned;
20/12/2025;P19380;  Kopi ;makanan;25000;1;;0;25000;;Budi;Medan;hijau_toko_web;5;Sukses;
20/12/2025;P19381;Deterjen;Pembersih;10000;3;;0;30000;;Vira;Samarinda;Offline;3;Failed;
20/12/2025;P19382;Pasta Gigi;PERAWATAN;15000;3;;0;15000;;Putri;Semarang;Online - Toko Hijau;1;Pending;
20/12/2025;P19383;Teh;Makanan;15000;3;;0;25000;;Vian;Bali;Online - Toko Oren;2;Failed;
20/12/2025;P19384;Sabun Mandi;Pembersih;7000;2;;0;13000;;Wahyu;Tangerang;Online - Toko Hijau;5;Returned;
20/12/2025;P19385;Sabun Cuci;PEMBERSIH;5000;3;;0;15000;;Gandhi;Jakarta;Offline;5;Failed;
20/12/2025;P19386;Teh;makanan;15000;2;;0;12000;;Dicky;Bogor;Online - Toko Oren;2;Failed;
20/12/2025;P19387;Pembersih Wajah;Perawatan;12000;1;;0;18000;;Yusuf;Yogyakarta;Offline;2;Pending;
20/12/2025;P19388;  Teh ;MAKANAN;15000;3;;0;25000;;Hendra;Bali;Online - Toko Oren;1;Returned;
20/12/2025;P19389;Minyak Goreng;makanan;18000;1;;0;10000;;Lina;Depok;Online - Toko Hijau;4;Sukses;
20/12/2025;P19390;Pasta Gigi;PERAWATAN;15000;2;;0;20000;;Oki;Malang;Offline;3;Pending;
20/12/2025;P19391;Deterjen;Pembersih;10000;3;;0;0;;Tian;Bandung;Online - Toko Oren;3;Returned;
20/12/2025;P19392;Sabun Cuci;PEMBERSIH;5000;2;;0;20000;;Arief;Malang;Online - Toko Hijau;4;Failed;
20/12/2025;P19393;Minyak Goreng;makanan;18000;3;;0;15000;;Eka;Jakarta;Offline;1;Returned;
20/12/2025;P19394;  Pasta Gigi ;PERAWATAN;15000;3;;0;13000;;Rudi;Tangerang;Offline;3;Failed;
20/12/2025;P19395;  Minyak Goreng ;MAKANAN;18000;3;;0;22000;;Gandhi;Makassar;Online - Toko Hijau;1;Sukses;
20/12/2025;P19396;Minyak Goreng;Makanan;18000;3;;0;30000;;Eli;Samarinda;Online - Toko Hijau;2;Pending;
20/12/2025;P19397;Shampo;Perawatan;20000;3;;0;30000;;Kirana;Samarinda;Online - Toko Hijau;5;Sukses;
20/12/2025;P19398;Shampo;PERAWATAN;20000;2;;0;10000;;Zara;Depok;Online - Toko Oren;3;Sukses;
20/12/2025;P19399;Kopi;MAKANAN;25000;3;;0;0;;Lestari;Bandung;Online - Toko Hijau;4;Returned;
20/12/2025;P19400;Pembersih Lantai;pembersih;8000;1;;0;25000;;Beni;Medan;Online - Toko Oren;5;Returned;
20/12/2025;P19401;Minyak Goreng;MAKANAN;18000;3;;0;25000;;Tina;Bali;Online - Toko Oren;2;Failed;
20/12/2025;P19402;Deterjen;Pembersih;10000;1;;0;12000;;Rina;Bogor;Offline;5;Failed;
20/12/2025;P19403;  Sabun Mandi ;PEMBERSIH;7000;1;;0;20000;;Lina;Malang;Online - Toko Hijau;1;Pending;
20/12/2025;P19404;Pembersih Wajah;PERAWATAN;12000;1;;0;30000;;Dewa;Samarinda;hijau_toko_web;4;Sukses;
20/12/2025;P19405;Pembersih Wajah;PERAWATAN;12000;1;;0;30000;;Santi;Samarinda;Offline;2;Failed;
20/12/2025;P19406;Minyak Goreng;makanan;18000;2;;0;20000;;Nadia;Malang;Offline;2;Returned;
20/12/2025;P19407;  Minyak Goreng ;MAKANAN;18000;3;;0;12000;;Rudi;Bekasi;Offline;5;Sukses;
20/12/2025;P19408;  Sabun Cuci ;pembersih;5000;3;;0;0;;Gina;Bandung;Toko_Oren_Online;2;Failed;
20/12/2025;P19409;Pasta Gigi;PERAWATAN;15000;3;;0;12000;;Bintang;Bogor;Offline;4;Failed;
20/12/2025;P19410;Teh;MAKANAN;15000;3;;0;20000;;Yusra;Surabaya;Online - Toko Oren;2;Pending;
20/12/2025;P19411;Teh;MAKANAN;15000;2;;0;13000;;Dina;Tangerang;Offline;2;Sukses;
20/12/2025;P19412;Deterjen;PEMBERSIH;10000;3;;0;18000;;Sari;Yogyakarta;Online - Toko Oren;2;Failed;
20/12/2025;P19413;Deterjen;PEMBERSIH;10000;2;;0;12000;;Mutiara;Bogor;Offline;4;Returned;
20/12/2025;P19414;Minyak Goreng;makanan;18000;2;;0;22000;;Rina;Makassar;Online - Toko Hijau;1;Pending;
20/12/2025;P19415;Sabun Mandi;PEMBERSIH;7000;1;;0;25000;;Maya;Medan;Toko_Oren_Online;3;Sukses;
20/12/2025;P19416;Minyak Goreng;makanan;18000;1;;0;18000;;Siska;Yogyakarta;Online - Toko Hijau;2;Pending;
20/12/2025;P19417;Shampo;perawatan;20000;1;;0;18000;;Arief;Palembang;Toko_Oren_Online;3;Failed;
21/12/2025;P19418;Teh;MAKANAN;15000;3;;0;12000;;Zenia;Bekasi;hijau_toko_web;1;Pending;
21/12/2025;P19419;Pembersih Lantai;pembersih;8000;3;;0;12000;;Petrus;Bogor;Online - Toko Oren;3;Sukses;
21/12/2025;P19420;Sabun Mandi;Pembersih;7000;1;;0;18000;;Beni;Yogyakarta;Offline;3;Failed;
21/12/2025;P19421;Pasta Gigi;PERAWATAN;15000;1;;0;12000;;Juli;Bogor;Online - Toko Oren;3;Pending;
21/12/2025;P19422;Pasta Gigi;Perawatan;15000;2;;0;30000;;Vira;Samarinda;Online - Toko Hijau;1;Returned;
21/12/2025;P19423;Pasta Gigi;PERAWATAN;15000;2;;0;12000;;Dewa;Bekasi;Offline;5;Sukses;
21/12/2025;P19424;Teh;makanan;15000;1;;0;20000;;Bobby;Malang;Online - Toko Hijau;2;Sukses;
21/12/2025;P19425;Pasta Gigi;PERAWATAN;15000;2;;0;25000;;Herry;Medan;Online - Toko Oren;1;Pending;
21/12/2025;P19426;Deterjen;pembersih;10000;1;;0;25000;;Petrus;Medan;Offline;5;Pending;
21/12/2025;P19427;Pembersih Lantai;PEMBERSIH;8000;3;;0;25000;;Budi;Bali;Online - Toko Hijau;3;Sukses;
21/12/2025;P19428;Teh;makanan;15000;1;;0;10000;;Nico;Depok;Online - Toko Oren;3;Pending;
21/12/2025;P19429;Sabun Mandi;Pembersih;7000;3;;0;20000;;Irma;Malang;Online - Toko Oren;5;Returned;
21/12/2025;P19430;Deterjen;PEMBERSIH;10000;3;;0;15000;;Tian;Jakarta;Online - Toko Oren;2;Sukses;
21/12/2025;P19431;  Deterjen ;pembersih;10000;2;;0;22000;;Anisa;Makassar;Offline;5;Sukses;
21/12/2025;P19432;Teh;Makanan;15000;2;;0;20000;;Chandra;Malang;Offline;3;Pending;
21/12/2025;P19433;Deterjen;PEMBERSIH;10000;3;;0;22000;;Riko;Makassar;Online - Toko Hijau;4;Returned;
21/12/2025;P19434;Sabun Mandi;pembersih;7000;2;;0;0;;Chandra;Bandung;Online - Toko Hijau;2;Failed;
21/12/2025;P19435;Deterjen;PEMBERSIH;10000;2;;0;30000;;Zahra;Samarinda;Online - Toko Hijau;3;Sukses;
21/12/2025;P19436;  Pasta Gigi ;PERAWATAN;15000;3;;0;13000;;Gita;Tangerang;Online - Toko Hijau;3;Pending;
21/12/2025;P19437;  Shampo ;PERAWATAN;20000;2;;0;25000;;Oto;Medan;Online - Toko Hijau;2;Returned;
21/12/2025;P19438;  Sabun Cuci ;PEMBERSIH;5000;2;;0;30000;;Nico;Samarinda;Offline;4;Failed;
21/12/2025;P19439;Teh;makanan;15000;3;;0;25000;;Kirana;Medan;Offline;1;Pending;
21/12/2025;P19440;Minyak Goreng;Makanan;18000;1;;0;13000;;Dicky;Tangerang;Online - Toko Oren;2;Returned;
21/12/2025;P19441;Shampo;Perawatan;20000;1;;0;22000;;Fadli;Makassar;Offline;3;Sukses;
21/12/2025;P19442;Pembersih Lantai;PEMBERSIH;8000;3;;0;15000;;Vina;Semarang;Offline;1;Failed;
21/12/2025;P19443;Pasta Gigi;PERAWATAN;15000;1;;0;15000;;Gilang;Semarang;Online - Toko Oren;2;Sukses;
21/12/2025;P19444;Pembersih Lantai;PEMBERSIH;8000;1;;0;18000;;Hana;Yogyakarta;Offline;1;Failed;
21/12/2025;P19445;Pembersih Wajah;perawatan;12000;2;;0;10000;;Santi;Depok;Offline;5;Pending;
21/12/2025;P19446;Shampo;perawatan;20000;2;;0;20000;;Indah;Surabaya;Online - Toko Hijau;4;Sukses;
21/12/2025;P19447;  Pembersih Wajah ;PERAWATAN;12000;1;;0;25000;;Ulya;Medan;Offline;4;Sukses;
21/12/2025;P19448;Kopi;MAKANAN;25000;1;;0;25000;;Wira;Bali;Online - Toko Oren;1;Pending;
21/12/2025;P19449;Pasta Gigi;PERAWATAN;15000;2;;0;13000;;Yusuf;Tangerang;Online - Toko Hijau;4;Sukses;
21/12/2025;P19450;Deterjen;PEMBERSIH;10000;2;;0;15000;;Tian;Jakarta;Toko_Oren_Online;3;Failed;
21/12/2025;P19451;  Teh ;MAKANAN;15000;1;;0;18000;;Chandra;Palembang;Online - Toko Hijau;3;Sukses;
21/12/2025;P19452;  Sabun Cuci ;PEMBERSIH;5000;1;;0;25000;;Shinta;Bali;Offline;1;Failed;
21/12/2025;P19453;Shampo;Perawatan;20000;2;;0;22000;;Vera;Makassar;Online - Toko Hijau;1;Returned;
21/12/2025;P19454;Shampo;PERAWATAN;20000;2;;0;15000;;Vera;Jakarta;Online - Toko Hijau;3;Sukses;
21/12/2025;P19455;Pasta Gigi;PERAWATAN;15000;1;;0;30000;;Wira;Samarinda;Offline;1;Returned;
21/12/2025;P19456;Sabun Cuci;PEMBERSIH;5000;2;;0;30000;;Fiona;Samarinda;Toko_Oren_Online;3;Failed;
21/12/2025;P19457;Minyak Goreng;MAKANAN;18000;1;;0;25000;;Aulia;Medan;Offline;3;Returned;
21/12/2025;P19458;Pembersih Wajah;perawatan;12000;3;;0;18000;;Shinta;Palembang;Online - Toko Oren;5;Sukses;
21/12/2025;P19459;Pasta Gigi;PERAWATAN;15000;1;;0;18000;;Zara;Palembang;Online - Toko Oren;5;Returned;
21/12/2025;P19460;Sabun Mandi;Pembersih;7000;2;;0;13000;;Rudi;Tangerang;Online - Toko Hijau;5;Sukses;
21/12/2025;P19461;Sabun Cuci;PEMBERSIH;5000;2;;0;20000;;Meli;Malang;Online - Toko Oren;5;Sukses;
21/12/2025;P19462;Shampo;PERAWATAN;20000;1;;0;13000;;Umar;Tangerang;Online - Toko Oren;3;Returned;
21/12/2025;P19463;Pembersih Lantai;PEMBERSIH;8000;3;;0;22000;;Tian;Makassar;Offline;3;Sukses;
21/12/2025;P19464;Shampo;PERAWATAN;20000;1;;0;25000;;Hadi;Medan;hijau_toko_web;2;Returned;
21/12/2025;P19465;Sabun Cuci;pembersih;5000;2;;0;20000;;Lina;Surabaya;Online - Toko Oren;2;Failed;
21/12/2025;P19466;  Deterjen ;Pembersih;10000;1;;0;0;;Beni;Bandung;Online - Toko Hijau;4;Failed;
21/12/2025;P19467;Sabun Cuci;pembersih;5000;2;;0;15000;;Juli;Semarang;Offline;4;Sukses;
21/12/2025;P19468;Kopi;Makanan;25000;1;;0;18000;;Ika;Yogyakarta;Offline;4;Returned;
21/12/2025;P19469;Pasta Gigi;perawatan;15000;2;;0;12000;;Lina;Bogor;Offline;5;Sukses;
22/12/2025;P19470;Pembersih Wajah;Perawatan;12000;3;;0;20000;;Cindy;Surabaya;Online - Toko Oren;1;Sukses;
22/12/2025;P19471;Pasta Gigi;PERAWATAN;15000;2;;0;12000;;Tina;Bekasi;hijau_toko_web;3;Pending;
22/12/2025;P19472;Teh;Makanan;15000;2;;0;0;;Oto;Bandung;Online - Toko Hijau;3;Returned;
22/12/2025;P19473;Pembersih Wajah;PERAWATAN;12000;1;;0;15000;;Widi;Semarang;Offline;4;Sukses;
22/12/2025;P19474;  Pasta Gigi ;PERAWATAN;15000;1;;0;13000;;Lia;Tangerang;Offline;4;Failed;
22/12/2025;P19475;Minyak Goreng;MAKANAN;18000;2;;0;20000;;Siska;Surabaya;Online - Toko Oren;2;Failed;
22/12/2025;P19476;  Teh ;MAKANAN;15000;1;;0;18000;;Putri;Palembang;Offline;1;Failed;
22/12/2025;P19477;Sabun Cuci;PEMBERSIH;5000;1;;0;15000;;Deni;Semarang;Online - Toko Oren;3;Failed;
22/12/2025;P19478;Deterjen;PEMBERSIH;10000;3;;0;20000;;Pandu;Malang;Online - Toko Hijau;5;Returned;
22/12/2025;P19479;Sabun Cuci;pembersih;5000;1;;0;13000;;Mutiara;Tangerang;Online - Toko Oren;3;Sukses;
22/12/2025;P19480;Pasta Gigi;perawatan;15000;2;;0;22000;;Eli;Makassar;Online - Toko Hijau;2;Failed;
22/12/2025;P19481;  Kopi ;Makanan;25000;3;;0;20000;;Beni;Malang;hijau_toko_web;2;Sukses;
22/12/2025;P19482;Sabun Cuci;pembersih;5000;2;;0;30000;;Nadia;Samarinda;Online - Toko Hijau;1;Pending;
22/12/2025;P19483;Shampo;PERAWATAN;20000;2;;0;22000;;Rina;Makassar;Offline;2;Sukses;
22/12/2025;P19484;  Shampo ;Perawatan;20000;1;;0;25000;;Rudi;Medan;Online - Toko Hijau;2;Sukses;
22/12/2025;P19485;Pembersih Lantai;Pembersih;8000;3;;0;25000;;Bintang;Medan;Online - Toko Hijau;5;Pending;
22/12/2025;P19486;Deterjen;pembersih;10000;1;;0;25000;;Meli;Medan;Online - Toko Hijau;2;Sukses;
22/12/2025;P19487;Sabun Mandi;PEMBERSIH;7000;2;;0;15000;;Widi;Jakarta;Online - Toko Oren;3;Failed;
22/12/2025;P19488;  Kopi ;Makanan;25000;3;;0;0;;Sari;Bandung;hijau_toko_web;1;Returned;
22/12/2025;P19489;Sabun Cuci;Pembersih;5000;3;;0;18000;;Kenny;Yogyakarta;Online - Toko Hijau;5;Returned;
22/12/2025;P19490;Teh;makanan;15000;3;;0;12000;;Rudi;Bogor;Online - Toko Oren;2;Pending;
22/12/2025;P19491;Pasta Gigi;PERAWATAN;15000;2;;0;0;;Bintang;Bandung;Online - Toko Hijau;3;Sukses;
22/12/2025;P19492;Minyak Goreng;MAKANAN;18000;1;;0;30000;;Mutiara;Samarinda;Offline;2;Sukses;
22/12/2025;P19493;Shampo;perawatan;20000;3;;0;18000;;Andi;Palembang;Online - Toko Oren;4;Sukses;
22/12/2025;P19494;  Pembersih Lantai ;pembersih;8000;2;;0;15000;;Ocha;Semarang;Online - Toko Oren;2;Pending;
22/12/2025;P19495;  Minyak Goreng ;MAKANAN;18000;2;;0;25000;;Krisna;Bali;Online - Toko Hijau;5;Returned;
22/12/2025;P19496;Sabun Mandi;PEMBERSIH;7000;3;;0;15000;;Riko;Jakarta;Online - Toko Hijau;4;Pending;
22/12/2025;P19497;Pembersih Wajah;perawatan;12000;2;;0;18000;;Jamil;Palembang;Offline;4;Sukses;
22/12/2025;P19498;Pembersih Wajah;PERAWATAN;12000;1;;0;12000;;Yusuf;Bekasi;Online - Toko Hijau;5;Failed;
22/12/2025;P19499;Kopi;Makanan;25000;1;;0;20000;;Putri;Malang;Online - Toko Oren;5;Sukses;
22/12/2025;P19500;Teh;Makanan;15000;1;;0;30000;;Hana;Samarinda;Online - Toko Hijau;1;Returned;
22/12/2025;P19501;Shampo;Perawatan;20000;1;;0;15000;;Nadia;Jakarta;Offline;1;Sukses;
22/12/2025;P19502;Teh;MAKANAN;15000;1;;0;13000;;Aulia;Tangerang;Offline;3;Failed;
22/12/2025;P19503;Pembersih Wajah;PERAWATAN;12000;2;;0;15000;;Pandu;Semarang;Online - Toko Hijau;2;Pending;
22/12/2025;P19504;  Sabun Mandi ;Pembersih;7000;3;;0;15000;;Lina;Jakarta;Online - Toko Oren;2;Returned;
22/12/2025;P19505;Shampo;PERAWATAN;20000;1;;0;18000;;Wira;Yogyakarta;Offline;3;Returned;
22/12/2025;P19506;Pembersih Lantai;PEMBERSIH;8000;1;;0;13000;;Pandu;Tangerang;Online - Toko Hijau;5;Sukses;
22/12/2025;P19507;Teh;MAKANAN;15000;3;;0;30000;;Mutiara;Samarinda;Offline;4;Sukses;
22/12/2025;P19508;Minyak Goreng;MAKANAN;18000;1;;0;0;;Vira;Bandung;Toko_Oren_Online;5;Sukses;
22/12/2025;P19509;Pasta Gigi;Perawatan;15000;3;;0;25000;;Elisa;Medan;Offline;3;Failed;
22/12/2025;P19510;  Minyak Goreng ;makanan;18000;2;;0;10000;;Tian;Depok;Online - Toko Oren;1;Pending;
22/12/2025;P19511;Sabun Cuci;pembersih;5000;1;;0;25000;;Eli;Bali;Offline;3;Pending;
22/12/2025;P19512;Pembersih Lantai;PEMBERSIH;8000;2;;0;18000;;Gandhi;Yogyakarta;Online - Toko Oren;1;Returned;
22/12/2025;P19513;  Pasta Gigi ;Perawatan;15000;3;;0;30000;;Petrus;Samarinda;Online - Toko Hijau;4;Pending;
22/12/2025;P19514;Pembersih Lantai;Pembersih;8000;3;;0;0;;Yusra;Bandung;Online - Toko Oren;5;Failed;
22/12/2025;P19515;Sabun Mandi;pembersih;7000;1;;0;0;;Vira;Bandung;Online - Toko Hijau;2;Failed;
22/12/2025;P19516;Sabun Cuci;Pembersih;5000;3;;0;22000;;Vera;Makassar;Offline;4;Failed;
22/12/2025;P19517;Pembersih Wajah;Perawatan;12000;1;;0;30000;;Siska;Samarinda;Online - Toko Oren;2;Returned;
22/12/2025;P19518;Pembersih Lantai;PEMBERSIH;8000;3;;0;22000;;Kiki;Makassar;Online - Toko Oren;5;Returned;
22/12/2025;P19519;Sabun Cuci;Pembersih;5000;3;;0;25000;;Omar;Bali;Online - Toko Oren;5;Sukses;
22/12/2025;P19520;Kopi;Makanan;25000;3;;0;13000;;Eka;Tangerang;Online - Toko Hijau;4;Sukses;
23/12/2025;P19521;  Shampo ;PERAWATAN;20000;3;;0;20000;;Citra;Malang;Offline;2;Returned;
23/12/2025;P19522;  Pembersih Wajah ;Perawatan;12000;2;;0;20000;;Oto;Surabaya;hijau_toko_web;2;Sukses;
23/12/2025;P19523;Pasta Gigi;perawatan;15000;3;;0;12000;;Dicky;Bekasi;Online - Toko Hijau;5;Sukses;
23/12/2025;P19524;Kopi;MAKANAN;25000;3;;0;12000;;Andi;Bogor;Online - Toko Oren;1;Failed;
23/12/2025;P19525;Minyak Goreng;makanan;18000;1;;0;15000;;Gandhi;Jakarta;Online - Toko Hijau;1;Sukses;
23/12/2025;P19526;Minyak Goreng;MAKANAN;18000;2;;0;20000;;Krisna;Surabaya;Online - Toko Hijau;3;Sukses;
23/12/2025;P19527;Shampo;PERAWATAN;20000;3;;0;30000;;Dina;Samarinda;Online - Toko Hijau;2;Sukses;
23/12/2025;P19528;Sabun Mandi;PEMBERSIH;7000;1;;0;20000;;Gilang;Malang;Offline;4;Returned;
23/12/2025;P19529;Pembersih Wajah;perawatan;12000;3;;0;15000;;Gilang;Semarang;Offline;2;Failed;
23/12/2025;P19530;Kopi;Makanan;25000;1;;0;15000;;Widi;Jakarta;Offline;1;Failed;
23/12/2025;P19531;Sabun Cuci;PEMBERSIH;5000;3;;0;10000;;Dewa;Depok;Online - Toko Hijau;5;Failed;
23/12/2025;P19532;Teh;MAKANAN;15000;1;;0;12000;;Lina;Bogor;Online - Toko Oren;2;Sukses;
23/12/2025;P19533;Pembersih Wajah;PERAWATAN;12000;1;;0;15000;;Dewa;Semarang;Offline;1;Pending;
23/12/2025;P19534;Teh;Makanan;15000;3;;0;18000;;Shinta;Palembang;Online - Toko Hijau;1;Returned;
23/12/2025;P19535;Sabun Mandi;PEMBERSIH;7000;2;;0;25000;;Rina;Bali;Offline;5;Sukses;
23/12/2025;P19536;  Sabun Mandi ;PEMBERSIH;7000;2;;0;0;;Jaya;Bandung;Online - Toko Oren;4;Sukses;
